source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0006793,phosphorus metabolic process,3.16674724127996e-10,True,"""The chemical reactions and pathways involving the nonmetallic element phosphorus or compounds that contain phosphorus, usually in the form of a phosphate group (PO4)."" [GOC:ai]",3377,15300,3023,17847,0.19758169934640524,0.8951732306781167,query_1,['GO:0044237']
GO:BP,GO:0009653,anatomical structure morphogenesis,5.034707795526299e-10,True,"""The process in which anatomical structures are generated and organized. Morphogenesis pertains to the creation of form."" [GOC:go_curators, ISBN:0521436125]",2764,15300,2486,17847,0.16248366013071897,0.8994211287988423,query_1,"['GO:0032502', 'GO:0048856']"
GO:BP,GO:0006796,phosphate-containing compound metabolic process,5.522138744681549e-10,True,"""The chemical reactions and pathways involving the phosphate group, the anion or salt of any phosphoric acid."" [GOC:ai]",3351,15300,2999,17847,0.19601307189542483,0.894956729334527,query_1,['GO:0006793']
GO:BP,GO:0048858,cell projection morphogenesis,7.661340509044466e-10,True,"""The process in which the anatomical structures of a cell projection are generated and organized."" [GO_REF:0000021, GOC:mtg_15jun06]",685,15300,645,17847,0.04215686274509804,0.9416058394160584,query_1,"['GO:0000902', 'GO:0030030', 'GO:0032990']"
GO:BP,GO:0120039,plasma membrane bounded cell projection morphogenesis,1.1359574627932853e-09,True,"""The process in which the anatomical structures of a plasma membrane bounded cell projection are generated and organized."" [GOC:krc]",681,15300,641,17847,0.04189542483660131,0.9412628487518355,query_1,['GO:0048858']
GO:BP,GO:0045184,establishment of protein localization,1.5599580054997209e-09,True,"""The directed movement of a protein to a specific location."" [GOC:bf]",2199,15300,1988,17847,0.12993464052287582,0.9040472942246476,query_1,"['GO:0008104', 'GO:0051234']"
GO:BP,GO:0045893,"positive regulation of transcription, DNA-templated",1.8807053771896984e-09,True,"""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]",1537,15300,1404,17847,0.09176470588235294,0.9134677944046844,query_1,"['GO:0010628', 'GO:0006355', 'GO:1903508', 'GO:0006351']"
GO:BP,GO:0019538,protein metabolic process,2.0134143277136865e-09,True,"""The chemical reactions and pathways involving a protein. Includes protein modification."" [GOC:ma]",5905,15300,5213,17847,0.340718954248366,0.8828111769686706,query_1,"['GO:0043170', 'GO:1901564', 'GO:0044238']"
GO:BP,GO:0022604,regulation of cell morphogenesis,2.049028153165526e-09,True,"""Any process that modulates the frequency, rate or extent of cell morphogenesis. Cell morphogenesis is the developmental process in which the shape of a cell is generated and organized."" [GOC:isa_complete]",493,15300,470,17847,0.03071895424836601,0.9533468559837728,query_1,"['GO:0022603', 'GO:0051128', 'GO:0000902']"
GO:CC,GO:0097447,dendritic tree,2.1464696532869046e-09,True,"""The entire complement of dendrites for a neuron, consisting of each primary dendrite and all its branches."" [GOC:aruk, GOC:bc, NIF_Subcellular:sao172297168]",615,16103,578,18842,0.03589393280755139,0.9398373983739837,query_1,"['GO:0036477', 'GO:0043005']"
GO:CC,GO:0030425,dendrite,2.61818988401496e-09,True,"""A neuron projection that has a short, tapering, morphology. Dendrites receive and integrate signals from other neurons or from sensory stimuli, and conduct nerve impulses towards the axon or the cell body. In most neurons, the impulse is conveyed from dendrites to axon via the cell body, but in some types of unipolar neuron, the impulse does not travel via the cell body."" [GOC:aruk, GOC:bc, GOC:dos, GOC:mah, GOC:nln, ISBN:0198506732]",613,16103,576,18842,0.03576973234800969,0.9396411092985318,query_1,"['GO:0120038', 'GO:0097447', 'GO:0043005']"
GO:MF,GO:0008092,cytoskeletal protein binding,3.486612544929123e-09,True,"""Interacting selectively and non-covalently with any protein component of any cytoskeleton (actin, microtubule, or intermediate filament cytoskeleton)."" [GOC:mah]",984,15698,917,18098,0.05841508472416868,0.931910569105691,query_1,['GO:0005515']
GO:BP,GO:0031325,positive regulation of cellular metabolic process,3.975965381221777e-09,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways by which individual cells transform chemical substances."" [GOC:mah]",3353,15300,2996,17847,0.1958169934640523,0.8935281837160751,query_1,"['GO:0031323', 'GO:0009893', 'GO:0048522', 'GO:0044237']"
GO:BP,GO:0048812,neuron projection morphogenesis,4.4530002608892425e-09,True,"""The process in which the anatomical structures of a neuron projection are generated and organized. A neuron projection is any process extending from a neural cell, such as axons or dendrites."" [GOC:mah]",667,15300,627,17847,0.04098039215686274,0.9400299850074962,query_1,"['GO:0031175', 'GO:0120039']"
GO:BP,GO:0071704,organic substance metabolic process,4.897324449337737e-09,True,"""The chemical reactions and pathways involving an organic substance, any molecular entity containing carbon."" [CHEBI:50860, GOC:mah]",11036,15300,9617,17847,0.628562091503268,0.8714208046393621,query_1,['GO:0008152']
GO:MF,GO:0044877,protein-containing complex binding,5.103454647555468e-09,True,"""Interacting selectively and non-covalently with a macromolecular complex."" [GOC:jl]",1128,15698,1046,18098,0.06663269206268314,0.9273049645390071,query_1,['GO:0005488']
GO:CC,GO:0099503,secretory vesicle,5.6693869222294295e-09,True,"""A cytoplasmic, membrane bound vesicle that is capable of fusing to the plasma membrane to release its contents into the extracellular space."" [GOC:dos]",1001,16103,922,18842,0.05725641184872384,0.9210789210789211,query_1,['GO:0031410']
GO:BP,GO:0099537,trans-synaptic signaling,5.670811087911885e-09,True,"""Cell-cell signaling in either direction across the synaptic cleft."" [GOC:dos]",715,15300,670,17847,0.04379084967320261,0.9370629370629371,query_1,['GO:0099536']
GO:BP,GO:0065009,regulation of molecular function,6.584474681182915e-09,True,"""Any process that modulates the frequency, rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding."" [GOC:isa_complete]",3013,15300,2698,17847,0.17633986928104575,0.8954530368403585,query_1,['GO:0065007']
GO:BP,GO:0007264,small GTPase mediated signal transduction,7.310471409541582e-09,True,"""Any series of molecular signals in which a small monomeric GTPase relays one or more of the signals."" [GOC:mah]",579,15300,547,17847,0.03575163398692811,0.9447322970639033,query_1,['GO:0035556']
GO:MF,GO:0016773,"phosphotransferase activity, alcohol group as acceptor",7.442525076684917e-09,True,"""Catalysis of the transfer of a phosphorus-containing group from one compound (donor) to an alcohol group (acceptor)."" [GOC:jl]",715,15698,673,18098,0.04287170340170723,0.9412587412587412,query_1,['GO:0016772']
GO:CC,GO:0098984,neuron to neuron synapse,9.598925639607777e-09,True,"""A synapse in which pre and post-synaptic cells are neurons."" [GOC:dos]",365,16103,350,18842,0.021735080419797555,0.958904109589041,query_1,['GO:0045202']
GO:CC,GO:0099572,postsynaptic specialization,9.598925639607777e-09,True,"""A network of proteins within and adjacent to the postsynaptic membrane. Its major components include neurotransmitter receptors and the proteins that spatially and functionally organize them such as anchoring and scaffolding molecules, signaling enzymes and cytoskeletal components."" [PMID:22046028]",365,16103,350,18842,0.021735080419797555,0.958904109589041,query_1,"['GO:0043226', 'GO:0044464', 'GO:0098794', 'GO:0044456']"
GO:BP,GO:0044093,positive regulation of molecular function,9.923049747389933e-09,True,"""Any process that activates or increases the rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding."" [GO:jl]",1786,15300,1621,17847,0.10594771241830066,0.9076147816349384,query_1,['GO:0065009']
GO:BP,GO:0051173,positive regulation of nitrogen compound metabolic process,1.0463970260695847e-08,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving nitrogen or nitrogenous compounds."" [GOC:ai, GOC:tb]",3209,15300,2868,17847,0.18745098039215685,0.8937363664693051,query_1,"['GO:0006807', 'GO:0009893', 'GO:0051171']"
GO:BP,GO:0007268,chemical synaptic transmission,1.314524327183323e-08,True,"""The vesicular release of classical neurotransmitter molecules from a presynapse, across a chemical synapse, the subsequent activation of neurotransmitter receptors at the postsynapse of a target cell (neuron, muscle, or secretory cell) and the effects of this activation on the postsynaptic membrane potential and ionic composition of the postsynaptic cytosol. This process encompasses both spontaneous and evoked release of neurotransmitter and all parts of synaptic vesicle exocytosis. Evoked transmission starts with the arrival of an action potential at the presynapse."" [GOC:jl, MeSH:D009435]",706,15300,661,17847,0.043202614379084965,0.9362606232294618,query_1,['GO:0098916']
GO:BP,GO:0098916,anterograde trans-synaptic signaling,1.314524327183323e-08,True,"""Cell-cell signaling from pre to post-synapse, across the synaptic cleft"" [GOC:dos]",706,15300,661,17847,0.043202614379084965,0.9362606232294618,query_1,['GO:0099537']
GO:BP,GO:0007610,behavior,1.5266572156079346e-08,True,"""The internally coordinated responses (actions or inactions) of animals (individuals or groups) to internal or external stimuli, via a mechanism that involves nervous system activity."" [GOC:ems, GOC:jl, ISBN:0395448956, PMID:20160973]",603,15300,568,17847,0.03712418300653595,0.9419568822553898,query_1,['GO:0008150']
GO:MF,GO:0016740,transferase activity,1.9708643088788445e-08,True,"""Catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2."" [ISBN:0198506732]",2359,15698,2140,18098,0.1363230984838833,0.907164052564646,query_1,['GO:0003824']
GO:BP,GO:0018193,peptidyl-amino acid modification,2.0483625490250814e-08,True,"""The alteration of an amino acid residue in a peptide."" [GOC:mah]",1276,15300,1169,17847,0.07640522875816994,0.9161442006269592,query_1,['GO:0006464']
GO:CC,GO:0045211,postsynaptic membrane,2.32192095459587e-08,True,"""A specialized area of membrane facing the presynaptic membrane on the tip of the nerve ending and separated from it by a minute cleft (the synaptic cleft). Neurotransmitters cross the synaptic cleft and transmit the signal to the postsynaptic membrane."" [ISBN:0198506732]",334,16103,321,18842,0.019934173756442897,0.9610778443113772,query_1,"['GO:0097060', 'GO:0098794']"
GO:CC,GO:0031012,extracellular matrix,2.389915663634991e-08,True,"""A structure lying external to one or more cells, which provides structural support, biochemical or biomechanical cues for cells or tissues."" [GOC:BHF, GOC:mah, GOC:rph, NIF_Subcellular:nlx_subcell_20090513, PMID:21123617, PMID:28089324]",530,16103,499,18842,0.030988014655654227,0.9415094339622642,query_1,['GO:0044421']
GO:BP,GO:0051234,establishment of localization,2.4897898095762537e-08,True,"""Any process that localizes a substance or cellular component. This may occur via movement, tethering or selective degradation."" [GOC:ai, GOC:dos]",5419,15300,4785,17847,0.3127450980392157,0.8830042443255213,query_1,['GO:0051179']
GO:BP,GO:0046903,secretion,2.714880966777197e-08,True,"""The controlled release of a substance by a cell or a tissue."" [GOC:ai]",1686,15300,1531,17847,0.10006535947712418,0.9080664294187426,query_1,['GO:0006810']
GO:MF,GO:0004672,protein kinase activity,3.025422888530756e-08,True,"""Catalysis of the phosphorylation of an amino acid residue in a protein, usually according to the reaction: a protein + ATP = a phosphoprotein + ADP."" [MetaCyc:PROTEIN-KINASE-RXN]",612,15698,578,18098,0.03681997706714231,0.9444444444444444,query_1,"['GO:0140096', 'GO:0016773', 'GO:0016301']"
GO:BP,GO:0044267,cellular protein metabolic process,3.220088783248834e-08,True,"""The chemical reactions and pathways involving a specific protein, rather than of proteins in general, occurring at the level of an individual cell. Includes cellular protein modification."" [GOC:jl]",5324,15300,4702,17847,0.30732026143790847,0.8831705484598047,query_1,"['GO:0044260', 'GO:0019538']"
GO:BP,GO:0030198,extracellular matrix organization,3.6201369705986175e-08,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of an extracellular matrix."" [GOC:mah]",375,15300,360,17847,0.023529411764705882,0.96,query_1,['GO:0043062']
GO:CC,GO:0031252,cell leading edge,4.022547899210337e-08,True,"""The area of a motile cell closest to the direction of movement."" [GOC:pg]",409,16103,389,18842,0.024156989380860708,0.9511002444987775,query_1,['GO:0044464']
GO:BP,GO:0120035,regulation of plasma membrane bounded cell projection organization,4.402558067684042e-08,True,"""Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of plasma membrane bounded cell projections."" [GOC:krc]",683,15300,639,17847,0.04176470588235294,0.9355783308931186,query_1,"['GO:0120036', 'GO:0031344']"
GO:BP,GO:0010557,positive regulation of macromolecule biosynthetic process,4.528350805417228e-08,True,"""Any process that increases the rate, frequency or extent of the chemical reactions and pathways resulting in the formation of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",1904,15300,1722,17847,0.11254901960784314,0.9044117647058824,query_1,"['GO:0009891', 'GO:0010604', 'GO:0010556', 'GO:0009059']"
GO:CC,GO:0031224,intrinsic component of membrane,4.553497627221465e-08,True,"""The component of a membrane consisting of the gene products having some covalently attached portion, for example part of a peptide sequence or some other covalently attached group such as a GPI anchor, which spans or is embedded in one or both leaflets of the membrane."" [GOC:mah]",5831,16103,5121,18842,0.3180152766565236,0.87823700908935,query_1,['GO:0044425']
GO:BP,GO:0042886,amide transport,4.864233747247007e-08,True,"""The directed movement of an amide, any compound containing one, two, or three acyl groups attached to a nitrogen atom, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:jl, ISBN:0198506732]",2158,15300,1945,17847,0.12712418300653594,0.9012974976830399,query_1,['GO:0071705']
GO:BP,GO:0015031,protein transport,4.9581321429089036e-08,True,"""The directed movement of proteins into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",2084,15300,1880,17847,0.12287581699346405,0.9021113243761996,query_1,"['GO:0045184', 'GO:0015833']"
GO:BP,GO:1903827,regulation of cellular protein localization,4.960083318389028e-08,True,"""Any process that modulates the frequency, rate or extent of cellular protein localization. Cellular protein localization is any process in which a protein is transported to, and/or maintained in, a specific location and encompasses movement within the cell, from within the cell to the cell surface, or from one location to another at the surface of a cell."" [GO_REF:0000058, GOC:TermGenie, GOC:vw]",539,15300,509,17847,0.03326797385620915,0.9443413729128015,query_1,"['GO:0032880', 'GO:0034613', 'GO:0060341']"
GO:BP,GO:0043062,extracellular structure organization,5.673254010996612e-08,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of structures in the space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane, and also covers the host cell environment outside an intracellular parasite."" [GOC:ai, GOC:dph, GOC:jl, GOC:mah]",429,15300,409,17847,0.02673202614379085,0.9533799533799534,query_1,['GO:0016043']
GO:BP,GO:0006629,lipid metabolic process,6.08595937918012e-08,True,"""The chemical reactions and pathways involving lipids, compounds soluble in an organic solvent but not, or sparingly, in an aqueous solvent. Includes fatty acids; neutral fats, other fatty-acid esters, and soaps; long-chain (fatty) alcohols and waxes; sphingoids and other long-chain bases; glycolipids, phospholipids and sphingolipids; and carotenes, polyprenols, sterols, terpenes and other isoprenoids."" [GOC:ma]",1409,15300,1285,17847,0.08398692810457517,0.9119943222143364,query_1,"['GO:0044238', 'GO:0071704']"
GO:BP,GO:0009790,embryo development,6.4238812693341e-08,True,"""The process whose specific outcome is the progression of an embryo from its formation until the end of its embryonic life stage. The end of the embryonic stage is organism-specific. For example, for mammals, the process would begin with zygote formation and end with birth. For insects, the process would begin at zygote formation and end with larval hatching. For plant zygotic embryos, this would be from zygote formation to the end of seed dormancy. For plant vegetative embryos, this would be from the initial determination of the cell or group of cells to form an embryo until the point when the embryo becomes independent of the parent plant."" [GOC:go_curators, GOC:isa_complete, GOC:mtg_sensu]",1028,15300,947,17847,0.06189542483660131,0.9212062256809338,query_1,['GO:0007275']
GO:MF,GO:0016301,kinase activity,7.322532767959763e-08,True,"""Catalysis of the transfer of a phosphate group, usually from ATP, to a substrate molecule."" [ISBN:0198506732]",823,15698,768,18098,0.04892342973627214,0.9331713244228432,query_1,['GO:0016772']
GO:CC,GO:0098978,glutamatergic synapse,7.414379415126231e-08,True,"""A synapse that uses glutamate as a neurotransmitter."" [GOC:dos]",359,16103,343,18842,0.021300378811401604,0.9554317548746518,query_1,['GO:0045202']
GO:MF,GO:0042802,identical protein binding,7.865013240354702e-08,True,"""Interacting selectively and non-covalently with an identical protein or proteins."" [GOC:jl]",1758,15698,1604,18098,0.10217862148044336,0.9124004550625711,query_1,['GO:0005515']
GO:BP,GO:0051649,establishment of localization in cell,8.154764290088296e-08,True,"""Any process, occuring in a cell, that localizes a substance or cellular component. This may occur via movement, tethering or selective degradation."" [GOC:ai, GOC:dos, GOC:dph, GOC:tb]",2271,15300,2043,17847,0.13352941176470587,0.8996036988110965,query_1,"['GO:0051641', 'GO:0051234']"
GO:BP,GO:0015833,peptide transport,8.43389058547932e-08,True,"""The directed movement of peptides, compounds of two or more amino acids where the alpha carboxyl group of one is bound to the alpha amino group of another, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",2124,15300,1914,17847,0.12509803921568627,0.9011299435028248,query_1,"['GO:0042886', 'GO:0071702']"
GO:BP,GO:0032879,regulation of localization,8.58360279658033e-08,True,"""Any process that modulates the frequency, rate or extent of any process in which a cell, a substance, or a cellular entity is transported to, or maintained in, a specific location."" [GOC:mah]",2893,15300,2587,17847,0.16908496732026143,0.8942274455582441,query_1,"['GO:0051179', 'GO:0050789']"
GO:CC,GO:0015629,actin cytoskeleton,8.780344451150811e-08,True,"""The part of the cytoskeleton (the internal framework of a cell) composed of actin and associated proteins. Includes actin cytoskeleton-associated complexes."" [GOC:jl, ISBN:0395825172, ISBN:0815316194]",517,16103,486,18842,0.030180711668633176,0.9400386847195358,query_1,['GO:0005856']
GO:BP,GO:0099536,synaptic signaling,8.89865323451339e-08,True,"""Cell-cell signaling to, from or or within a synapse."" [GOC:dos]",734,15300,684,17847,0.04470588235294118,0.9318801089918256,query_1,['GO:0007267']
GO:BP,GO:0051254,positive regulation of RNA metabolic process,9.05478293764866e-08,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving RNA."" [GOC:ai]",1726,15300,1564,17847,0.10222222222222223,0.9061413673232909,query_1,"['GO:0016070', 'GO:0051252', 'GO:0045935', 'GO:0010604']"
GO:BP,GO:0099177,regulation of trans-synaptic signaling,9.084050315277516e-08,True,"""Any process that modulates the frequency, rate or extent of trans-synaptic signaling."" [GOC:dos]",447,15300,425,17847,0.027777777777777776,0.9507829977628636,query_1,"['GO:0010646', 'GO:0099537', 'GO:0023051']"
GO:BP,GO:0050804,modulation of chemical synaptic transmission,1.0113071398583601e-07,True,"""Any process that modulates the frequency or amplitude of synaptic transmission, the process of communication from a neuron to a target (neuron, muscle, or secretory cell) across a synapse.  Amplitude, in this case, refers to the change in postsynaptic membrane potential due to a single instance of synaptic transmission."" [GOC:ai]",446,15300,424,17847,0.027712418300653595,0.9506726457399103,query_1,"['GO:0099177', 'GO:0007268']"
GO:BP,GO:0033365,protein localization to organelle,1.0189772635023317e-07,True,"""A process in which a protein is transported to, or maintained in, a location within an organelle."" [GOC:mah]",949,15300,876,17847,0.05725490196078432,0.9230769230769231,query_1,['GO:0034613']
GO:CC,GO:0030055,cell-substrate junction,1.0612823451664373e-07,True,"""A cell junction that forms a connection between a cell and the extracellular matrix."" [GOC:hb, GOC:mah]",411,16103,390,18842,0.02421908961063156,0.948905109489051,query_1,['GO:0030054']
GO:BP,GO:0031344,regulation of cell projection organization,1.0664674108775438e-07,True,"""Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell projections."" [GOC:mah]",693,15300,647,17847,0.042287581699346405,0.9336219336219336,query_1,"['GO:0051128', 'GO:0030030']"
GO:BP,GO:0048667,cell morphogenesis involved in neuron differentiation,1.1098529299801756e-07,True,"""The process in which the structures of a neuron are generated and organized. This process occurs while the initially relatively unspecialized cell is acquiring the specialized features of a neuron."" [GOC:dph, GOC:tb]",603,15300,566,17847,0.03699346405228758,0.9386401326699834,query_1,"['GO:0000904', 'GO:0048666']"
GO:CC,GO:0032279,asymmetric synapse,1.1242942310736614e-07,True,"""A type of synapse occurring between an axon and a dendritic spine or dendritic shaft. Asymmetric synapses, the most abundant synapse type in the central nervous system, involve axons that contain predominantly spherical vesicles and contain a thickened postsynaptic density.  Most or all synapses of this type are excitatory."" [GOC:dgh, GOC:ef]",344,16103,329,18842,0.0204309755946097,0.9563953488372093,query_1,['GO:0098984']
GO:CC,GO:0099568,cytoplasmic region,1.1820076256217917e-07,True,"""Any (proper) part of the cytoplasm of a single cell of sufficient size to still be considered cytoplasm\"""" [GOC:dos]",514,16103,483,18842,0.029994410979320624,0.9396887159533074,query_1,"['GO:0005737', 'GO:0044444']"
GO:MF,GO:0046873,metal ion transmembrane transporter activity,1.2677678932739967e-07,True,"""Enables the transfer of metal ions from one side of a membrane to the other."" [GOC:ai]",449,15698,428,18098,0.02726461969677666,0.9532293986636972,query_1,['GO:0022890']
GO:MF,GO:0019900,kinase binding,1.3543719525484306e-07,True,"""Interacting selectively and non-covalently with a kinase, any enzyme that catalyzes the transfer of a phosphate group."" [GOC:jl]",733,15698,686,18098,0.043699834373805584,0.9358799454297408,query_1,['GO:0019899']
GO:CC,GO:0005815,microtubule organizing center,1.5780169868423556e-07,True,"""An intracellular structure that can catalyze gamma-tubulin-dependent microtubule nucleation and that can anchor microtubules by interacting with their minus ends, plus ends or sides."" [GOC:vw, http://en.wikipedia.org/wiki/Microtubule_organizing_center, ISBN:0815316194, PMID:17072892, PMID:17245416]",751,16103,695,18842,0.043159659690740856,0.9254327563249002,query_1,"['GO:0015630', 'GO:0044430']"
GO:BP,GO:0051301,cell division,1.6337684980793169e-07,True,"""The process resulting in division and partitioning of components of a cell to form more cells; may or may not be accompanied by the physical separation of a cell into distinct, individually membrane-bounded daughter cells."" [GOC:di, GOC:go_curators, GOC:pr]",609,15300,571,17847,0.037320261437908495,0.9376026272577996,query_1,['GO:0009987']
GO:BP,GO:0022610,biological adhesion,1.7229869661304392e-07,True,"""The attachment of a cell or organism to a substrate, another cell, or other organism. Biological adhesion includes intracellular attachment between membrane regions."" [GOC:isa_complete]",1428,15300,1300,17847,0.08496732026143791,0.9103641456582633,query_1,['GO:0008150']
GO:BP,GO:1902680,positive regulation of RNA biosynthetic process,1.7441914095867472e-07,True,"""Any process that activates or increases the frequency, rate or extent of RNA biosynthetic process."" [GO:jl, GO_REF:0000058, GOC:TermGenie]",1640,15300,1487,17847,0.09718954248366013,0.9067073170731708,query_1,"['GO:0032774', 'GO:2001141', 'GO:0010557', 'GO:0051254', 'GO:0031328']"
GO:BP,GO:0050790,regulation of catalytic activity,1.7532674917842017e-07,True,"""Any process that modulates the activity of an enzyme."" [GOC:ai, GOC:ebc, GOC:vw]",2338,15300,2100,17847,0.13725490196078433,0.8982035928143712,query_1,['GO:0065009']
GO:CC,GO:0014069,postsynaptic density,1.784840231784984e-07,True,"""An electron dense network of proteins within and adjacent to the postsynaptic membrane of an asymmetric, neuron-neuron synapse. Its major components include neurotransmitter receptors and the proteins that spatially and functionally organize them such as anchoring and scaffolding molecules, signaling enzymes and cytoskeletal components."" [GOC:BHF, GOC:dos, GOC:ef, GOC:jid, GOC:pr, GOC:sjp, http://molneuro.kaist.ac.kr/psd, PMID:14532281, Wikipedia:Postsynaptic_density]",340,16103,325,18842,0.0201825746755263,0.9558823529411765,query_1,"['GO:0099572', 'GO:0097458', 'GO:0032279']"
GO:BP,GO:0006836,neurotransmitter transport,1.8187750299652762e-07,True,"""The directed movement of a neurotransmitter into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Neurotransmitters are any chemical substance that is capable of transmitting (or inhibiting the transmission of) a nerve impulse from a neuron to another cell."" [GOC:ai]",274,15300,266,17847,0.01738562091503268,0.9708029197080292,query_1,['GO:0006810']
GO:BP,GO:0008152,metabolic process,1.819192961643956e-07,True,"""The chemical reactions and pathways, including anabolism and catabolism, by which living organisms transform chemical substances. Metabolic processes typically transform small molecules, but also include macromolecular processes such as DNA repair and replication, and protein synthesis and degradation."" [GOC:go_curators, ISBN:0198547684]",11612,15300,10096,17847,0.6598692810457516,0.8694454013089907,query_1,['GO:0008150']
GO:CC,GO:0005924,cell-substrate adherens junction,1.8205580490045873e-07,True,"""An adherens junction which connects a cell to the extracellular matrix."" [GOC:hb]",406,16103,385,18842,0.02390858846177731,0.9482758620689655,query_1,"['GO:0005912', 'GO:0030055']"
GO:BP,GO:1903508,positive regulation of nucleic acid-templated transcription,1.8574589168668694e-07,True,"""Any process that activates or increases the frequency, rate or extent of nucleic acid-templated transcription."" [GO_REF:0000058, GOC:pr, GOC:TermGenie, GOC:txnOH, GOC:vw]",1639,15300,1486,17847,0.09712418300653594,0.9066503965832825,query_1,"['GO:0097659', 'GO:1903506', 'GO:1902680']"
GO:BP,GO:0006996,organelle organization,2.107316127852573e-07,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of an organelle within a cell. An organelle is an organized structure of distinctive morphology and function. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton. Excludes the plasma membrane."" [GOC:mah]",3920,15300,3479,17847,0.22738562091503267,0.8875,query_1,['GO:0016043']
GO:BP,GO:0006820,anion transport,2.335603917360024e-07,True,"""The directed movement of anions, atoms or small molecules with a net negative charge, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",645,15300,603,17847,0.039411764705882354,0.9348837209302325,query_1,['GO:0006811']
GO:CC,GO:0005925,focal adhesion,2.512579573385991e-07,True,"""Small region on the surface of a cell that anchors the cell to the extracellular matrix and that forms a point of termination of actin filaments."" [ISBN:0124325653, ISBN:0815316208]",403,16103,382,18842,0.023722287772464757,0.9478908188585607,query_1,['GO:0005924']
GO:BP,GO:0055085,transmembrane transport,2.638729704531811e-07,True,"""The process in which a solute is transported across a lipid bilayer, from one side of a membrane to the other."" [GOC:dph, GOC:jid]",1625,15300,1473,17847,0.09627450980392156,0.9064615384615384,query_1,['GO:0006810']
GO:BP,GO:0007155,cell adhesion,2.740256582067626e-07,True,"""The attachment of a cell, either to another cell or to an underlying substrate such as the extracellular matrix, via cell adhesion molecules."" [GOC:hb, GOC:pf]",1421,15300,1293,17847,0.08450980392156862,0.9099225897255454,query_1,['GO:0022610']
GO:BP,GO:0045935,positive regulation of nucleobase-containing compound metabolic process,3.577881440814807e-07,True,"""Any cellular process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:go_curators]",1886,15300,1702,17847,0.11124183006535948,0.9024390243902439,query_1,"['GO:0051173', 'GO:0006139', 'GO:0031325', 'GO:0019219']"
GO:CC,GO:0033267,axon part,3.98176681616668e-07,True,"""A part of an axon, a cell projection of a neuron."" [GOC:jl]",388,16103,368,18842,0.022852884555672855,0.9484536082474226,query_1,"['GO:0030424', 'GO:0120038', 'GO:0097458']"
GO:BP,GO:0010604,positive regulation of macromolecule metabolic process,4.555878222225616e-07,True,"""Any process that increases the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",3397,15300,3022,17847,0.19751633986928105,0.8896084780688843,query_1,"['GO:0009893', 'GO:0060255', 'GO:0043170']"
GO:BP,GO:0050789,regulation of biological process,4.871530043213257e-07,True,"""Any process that modulates the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:ai, GOC:go_curators]",11778,15300,10234,17847,0.6688888888888889,0.8689081338087961,query_1,"['GO:0065007', 'GO:0008150']"
GO:BP,GO:0032880,regulation of protein localization,4.971899882685002e-07,True,"""Any process that modulates the frequency, rate or extent of any process in which a protein is transported to, or maintained in, a specific location."" [GOC:dph, GOC:mah, GOC:tb]",1046,15300,960,17847,0.06274509803921569,0.9177820267686424,query_1,"['GO:0032879', 'GO:0008104']"
