source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0022610,biological adhesion,7.512698003853642e-10,True,"""The attachment of a cell or organism to a substrate, another cell, or other organism. Biological adhesion includes intracellular attachment between membrane regions."" [GOC:isa_complete]",1428,15193,1302,17847,0.08569736062660435,0.9117647058823529,query_1,['GO:0008150']
GO:BP,GO:0044260,cellular macromolecule metabolic process,7.780429316576498e-10,True,"""The chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass, as carried out by individual cells."" [CHEBI:33694, GOC:mah]",8362,15193,7286,17847,0.4795629566247614,0.871322650083712,query_1,"['GO:0043170', 'GO:0044237']"
GO:BP,GO:0060341,regulation of cellular localization,1.0629946968595202e-09,True,"""Any process that modulates the frequency, rate or extent of a process in which a cell, a substance, or a cellular entity is transported to, or maintained in a specific location within or in the membrane of a cell."" [GOC:dph, GOC:tb]",918,15193,850,17847,0.05594681761337458,0.9259259259259259,query_1,"['GO:0032879', 'GO:0051641']"
GO:BP,GO:0007155,cell adhesion,1.2744058731600816e-09,True,"""The attachment of a cell, either to another cell or to an underlying substrate such as the extracellular matrix, via cell adhesion molecules."" [GOC:hb, GOC:pf]",1421,15193,1295,17847,0.08523662212861186,0.9113300492610837,query_1,['GO:0022610']
GO:BP,GO:0023051,regulation of signaling,1.8760452141190516e-09,True,"""Any process that modulates the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]",3637,15193,3226,17847,0.2123346277891134,0.886994775914215,query_1,"['GO:0050789', 'GO:0023052']"
GO:BP,GO:0099537,trans-synaptic signaling,2.0402611309871603e-09,True,"""Cell-cell signaling in either direction across the synaptic cleft."" [GOC:dos]",715,15193,668,17847,0.04396761666556967,0.9342657342657342,query_1,['GO:0099536']
GO:MF,GO:0044877,protein-containing complex binding,2.0820133647310306e-09,True,"""Interacting selectively and non-covalently with a macromolecular complex."" [GOC:jl]",1128,15568,1041,18098,0.06686793422404934,0.9228723404255319,query_1,['GO:0005488']
GO:CC,GO:0005783,endoplasmic reticulum,2.3873615126522304e-09,True,"""The irregular network of unit membranes, visible only by electron microscopy, that occurs in the cytoplasm of many eukaryotic cells. The membranes form a complex meshwork of tubular channels, which are often expanded into slitlike cavities called cisternae. The ER takes two forms, rough (or granular), with ribosomes adhering to the outer surface, and smooth (with no ribosomes attached)."" [ISBN:0198506732]",1925,15989,1729,18842,0.10813684408030522,0.8981818181818182,query_1,"['GO:0043231', 'GO:0044444', 'GO:0012505']"
GO:CC,GO:0030424,axon,2.418690762969212e-09,True,"""The long process of a neuron that conducts nerve impulses, usually away from the cell body to the terminals and varicosities, which are sites of storage and release of neurotransmitter."" [GOC:nln, ISBN:0198506732]",627,15989,586,18842,0.03665019701044468,0.9346092503987241,query_1,['GO:0043005']
GO:MF,GO:0008092,cytoskeletal protein binding,2.6925543176573534e-09,True,"""Interacting selectively and non-covalently with any protein component of any cytoskeleton (actin, microtubule, or intermediate filament cytoskeleton)."" [GOC:mah]",984,15568,912,18098,0.05858170606372045,0.926829268292683,query_1,['GO:0005515']
GO:BP,GO:0007417,central nervous system development,4.5686707003086355e-09,True,"""The process whose specific outcome is the progression of the central nervous system over time, from its formation to the mature structure. The central nervous system is the core nervous system that serves an integrating and coordinating function. In vertebrates it consists of the brain and spinal cord. In those invertebrates with a central nervous system it typically consists of a brain, cerebral ganglia and a nerve cord."" [GOC:bf, GOC:jid, ISBN:0582227089]",1009,15193,929,17847,0.061146580662147045,0.9207135777998018,query_1,"['GO:0048731', 'GO:0007399']"
GO:BP,GO:0007268,chemical synaptic transmission,4.9114084578740104e-09,True,"""The vesicular release of classical neurotransmitter molecules from a presynapse, across a chemical synapse, the subsequent activation of neurotransmitter receptors at the postsynapse of a target cell (neuron, muscle, or secretory cell) and the effects of this activation on the postsynaptic membrane potential and ionic composition of the postsynaptic cytosol. This process encompasses both spontaneous and evoked release of neurotransmitter and all parts of synaptic vesicle exocytosis. Evoked transmission starts with the arrival of an action potential at the presynapse."" [GOC:jl, MeSH:D009435]",706,15193,659,17847,0.043375238596722175,0.93342776203966,query_1,['GO:0098916']
GO:BP,GO:0098916,anterograde trans-synaptic signaling,4.9114084578740104e-09,True,"""Cell-cell signaling from pre to post-synapse, across the synaptic cleft"" [GOC:dos]",706,15193,659,17847,0.043375238596722175,0.93342776203966,query_1,['GO:0099537']
GO:BP,GO:0051649,establishment of localization in cell,5.58269044927014e-09,True,"""Any process, occuring in a cell, that localizes a substance or cellular component. This may occur via movement, tethering or selective degradation."" [GOC:ai, GOC:dos, GOC:dph, GOC:tb]",2271,15193,2037,17847,0.1340749029158165,0.8969616908850726,query_1,"['GO:0051641', 'GO:0051234']"
GO:BP,GO:0065007,biological regulation,5.8336175099343366e-09,True,"""Any process that modulates a measurable attribute of any biological process, quality or function."" [GOC:dph, GOC:isa_complete, GOC:mah, GOC:pr, GOC:vw]",12469,15193,10765,17847,0.7085499901270322,0.8633410858930147,query_1,['GO:0008150']
GO:CC,GO:0005634,nucleus,6.148098702730893e-09,True,"""A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."" [GOC:go_curators]",7445,15989,6474,18842,0.404903371067609,0.8695768972464741,query_1,['GO:0043231']
GO:BP,GO:0006820,anion transport,6.715239169657637e-09,True,"""The directed movement of anions, atoms or small molecules with a net negative charge, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",645,15193,604,17847,0.039755150398209704,0.9364341085271318,query_1,['GO:0006811']
GO:CC,GO:0099503,secretory vesicle,6.868608092688508e-09,True,"""A cytoplasmic, membrane bound vesicle that is capable of fusing to the plasma membrane to release its contents into the extracellular space."" [GOC:dos]",1001,15989,917,18842,0.057351929451497904,0.916083916083916,query_1,['GO:0031410']
GO:BP,GO:0051234,establishment of localization,6.96257177562917e-09,True,"""Any process that localizes a substance or cellular component. This may occur via movement, tethering or selective degradation."" [GOC:ai, GOC:dos]",5419,15193,4759,17847,0.31323635884947015,0.8782063111275143,query_1,['GO:0051179']
GO:BP,GO:0046903,secretion,7.117193796901305e-09,True,"""The controlled release of a substance by a cell or a tissue."" [GOC:ai]",1686,15193,1525,17847,0.10037517277693675,0.9045077105575327,query_1,['GO:0006810']
GO:BP,GO:0010646,regulation of cell communication,7.711018495576638e-09,True,"""Any process that modulates the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:dph, GOC:tb]",3595,15193,3186,17847,0.20970183637201342,0.886230876216968,query_1,"['GO:0050794', 'GO:0007154']"
GO:BP,GO:0045893,"positive regulation of transcription, DNA-templated",8.081205025534002e-09,True,"""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]",1537,15193,1394,17847,0.09175278088593432,0.9069616135328562,query_1,"['GO:0010628', 'GO:0006355', 'GO:1903508', 'GO:0006351']"
GO:CC,GO:0015629,actin cytoskeleton,9.420706651194039e-09,True,"""The part of the cytoskeleton (the internal framework of a cell) composed of actin and associated proteins. Includes actin cytoskeleton-associated complexes."" [GOC:jl, ISBN:0395825172, ISBN:0815316194]",517,15989,486,18842,0.030395897179310776,0.9400386847195358,query_1,['GO:0005856']
GO:BP,GO:0031325,positive regulation of cellular metabolic process,2.0318058486168797e-08,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways by which individual cells transform chemical substances."" [GOC:mah]",3353,15193,2974,17847,0.19574804186138353,0.886966895317626,query_1,"['GO:0031323', 'GO:0009893', 'GO:0048522', 'GO:0044237']"
GO:CC,GO:0097447,dendritic tree,2.0460346687464957e-08,True,"""The entire complement of dendrites for a neuron, consisting of each primary dendrite and all its branches."" [GOC:aruk, GOC:bc, NIF_Subcellular:sao172297168]",615,15989,573,18842,0.03583713803239727,0.9317073170731708,query_1,"['GO:0036477', 'GO:0043005']"
GO:BP,GO:0048667,cell morphogenesis involved in neuron differentiation,2.411174446323836e-08,True,"""The process in which the structures of a neuron are generated and organized. This process occurs while the initially relatively unspecialized cell is acquiring the specialized features of a neuron."" [GOC:dph, GOC:tb]",603,15193,565,17847,0.03718817876653722,0.9369817578772802,query_1,"['GO:0000904', 'GO:0048666']"
GO:MF,GO:0016740,transferase activity,2.4329318938408547e-08,True,"""Catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2."" [ISBN:0198506732]",2359,15568,2125,18098,0.13649794450154162,0.900805426027978,query_1,['GO:0003824']
GO:CC,GO:0030425,dendrite,2.488249827050886e-08,True,"""A neuron projection that has a short, tapering, morphology. Dendrites receive and integrate signals from other neurons or from sensory stimuli, and conduct nerve impulses towards the axon or the cell body. In most neurons, the impulse is conveyed from dendrites to axon via the cell body, but in some types of unipolar neuron, the impulse does not travel via the cell body."" [GOC:aruk, GOC:bc, GOC:dos, GOC:mah, GOC:nln, ISBN:0198506732]",613,15989,571,18842,0.03571205203577459,0.9314845024469821,query_1,"['GO:0120038', 'GO:0097447', 'GO:0043005']"
GO:CC,GO:0016323,basolateral plasma membrane,2.6746454528001425e-08,True,"""The region of the plasma membrane that includes the basal end and sides of the cell. Often used in reference to animal polarized epithelial membranes, where the basal membrane is the part attached to the extracellular matrix, or in plant cells, where the basal membrane is defined with respect to the zygotic axis."" [GOC:go_curators]",220,15989,215,18842,0.013446744636937895,0.9772727272727273,query_1,['GO:0098590']
GO:BP,GO:0099536,synaptic signaling,3.011184250785905e-08,True,"""Cell-cell signaling to, from or or within a synapse."" [GOC:dos]",734,15193,682,17847,0.04488909366155466,0.9291553133514986,query_1,['GO:0007267']
GO:BP,GO:0006836,neurotransmitter transport,3.8833787250674805e-08,True,"""The directed movement of a neurotransmitter into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Neurotransmitters are any chemical substance that is capable of transmitting (or inhibiting the transmission of) a nerve impulse from a neuron to another cell."" [GOC:ai]",274,15193,266,17847,0.01750806292371487,0.9708029197080292,query_1,['GO:0006810']
GO:BP,GO:0071704,organic substance metabolic process,5.79704428193456e-08,True,"""The chemical reactions and pathways involving an organic substance, any molecular entity containing carbon."" [CHEBI:50860, GOC:mah]",11036,15193,9545,17847,0.6282498519054828,0.8648967017035157,query_1,['GO:0008152']
GO:CC,GO:0031252,cell leading edge,6.298979723106594e-08,True,"""The area of a motile cell closest to the direction of movement."" [GOC:pg]",409,15989,387,18842,0.024204140346488212,0.9462102689486552,query_1,['GO:0044464']
GO:BP,GO:0006887,exocytosis,6.809918827674102e-08,True,"""A process of secretion by a cell that results in the release of intracellular molecules (e.g. hormones, matrix proteins) contained within a membrane-bounded vesicle. Exocytosis can occur either by full fusion, when the vesicle collapses into the plasma membrane, or by a kiss-and-run mechanism that involves the formation of a transient contact, a pore, between a granule (for exemple of chromaffin cells) and the plasma membrane. The latter process most of the time leads to only partial secretion of the granule content. Exocytosis begins with steps that prepare vesicles for fusion with the membrane (tethering and docking) and ends when molecules are secreted from the cell."" [GOC:mah, ISBN:0716731363, PMID:22323285]",906,15193,834,17847,0.05489370104653459,0.9205298013245033,query_1,"['GO:0032940', 'GO:0016192']"
GO:BP,GO:0019538,protein metabolic process,6.97429076852021e-08,True,"""The chemical reactions and pathways involving a protein. Includes protein modification."" [GOC:ma]",5905,15193,5169,17847,0.34022247087474494,0.8753598645215919,query_1,"['GO:0043170', 'GO:1901564', 'GO:0044238']"
GO:BP,GO:0022604,regulation of cell morphogenesis,7.020323526943971e-08,True,"""Any process that modulates the frequency, rate or extent of cell morphogenesis. Cell morphogenesis is the developmental process in which the shape of a cell is generated and organized."" [GOC:isa_complete]",493,15193,465,17847,0.03060620022378727,0.9432048681541582,query_1,"['GO:0022603', 'GO:0051128', 'GO:0000902']"
GO:BP,GO:0045184,establishment of protein localization,1.0144545585068813e-07,True,"""The directed movement of a protein to a specific location."" [GOC:bf]",2199,15193,1968,17847,0.12953333772131903,0.8949522510231923,query_1,"['GO:0008104', 'GO:0051234']"
GO:BP,GO:0061564,axon development,1.0956659249398858e-07,True,"""The progression of an axon over time. Covers axonogenesis (de novo generation of an axon) and axon regeneration (regrowth), as well as processes pertaining to the progression of the axon over time (fasciculation and defasciculation)."" [GOC:dph, GOC:pg, GOC:pr]",529,15193,497,17847,0.032712433357467256,0.9395085066162571,query_1,['GO:0031175']
GO:BP,GO:0018193,peptidyl-amino acid modification,1.1641483393827433e-07,True,"""The alteration of an amino acid residue in a peptide."" [GOC:mah]",1276,15193,1160,17847,0.07635095109589943,0.9090909090909091,query_1,['GO:0006464']
GO:BP,GO:0045055,regulated exocytosis,1.2003796901732648e-07,True,"""A process of exocytosis in which soluble proteins and other substances are initially stored in secretory vesicles for later release. It is found mainly in cells that are specialized for secreting products such as hormones, neurotransmitters, or digestive enzymes rapidly on demand."" [GOC:mah, ISBN:0716731363]",792,15193,732,17847,0.048180082932929635,0.9242424242424242,query_1,['GO:0006887']
GO:MF,GO:0016773,"phosphotransferase activity, alcohol group as acceptor",1.3223207081845213e-07,True,"""Catalysis of the transfer of a phosphorus-containing group from one compound (donor) to an alcohol group (acceptor)."" [GOC:jl]",715,15568,666,18098,0.04278006166495375,0.9314685314685315,query_1,['GO:0016772']
GO:BP,GO:0044093,positive regulation of molecular function,1.3269793517160222e-07,True,"""Any process that activates or increases the rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding."" [GO:jl]",1786,15193,1607,17847,0.1057723951819917,0.8997760358342665,query_1,['GO:0065009']
GO:BP,GO:0009790,embryo development,1.405374114073199e-07,True,"""The process whose specific outcome is the progression of an embryo from its formation until the end of its embryonic life stage. The end of the embryonic stage is organism-specific. For example, for mammals, the process would begin with zygote formation and end with birth. For insects, the process would begin at zygote formation and end with larval hatching. For plant zygotic embryos, this would be from zygote formation to the end of seed dormancy. For plant vegetative embryos, this would be from the initial determination of the cell or group of cells to form an embryo until the point when the embryo becomes independent of the parent plant."" [GOC:go_curators, GOC:isa_complete, GOC:mtg_sensu]",1028,15193,941,17847,0.06193641808727703,0.9153696498054474,query_1,['GO:0007275']
GO:BP,GO:0051173,positive regulation of nitrogen compound metabolic process,1.5304224648455303e-07,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving nitrogen or nitrogenous compounds."" [GOC:ai, GOC:tb]",3209,15193,2844,17847,0.1871914697558086,0.8862574010595201,query_1,"['GO:0006807', 'GO:0009893', 'GO:0051171']"
GO:CC,GO:0030055,cell-substrate junction,1.5759211907933835e-07,True,"""A cell junction that forms a connection between a cell and the extracellular matrix."" [GOC:hb, GOC:mah]",411,15989,388,18842,0.02426668334479955,0.9440389294403893,query_1,['GO:0030054']
GO:BP,GO:0044085,cellular component biogenesis,1.583289826308423e-07,True,"""A process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a cellular component. Includes biosynthesis of constituent macromolecules, and those macromolecular modifications that are involved in synthesis or assembly of the cellular component."" [GOC:jl, GOC:mah]",3253,15193,2882,17847,0.18969262160205358,0.8859514294497387,query_1,['GO:0071840']
GO:BP,GO:0008152,metabolic process,1.7360403689694507e-07,True,"""The chemical reactions and pathways, including anabolism and catabolism, by which living organisms transform chemical substances. Metabolic processes typically transform small molecules, but also include macromolecular processes such as DNA repair and replication, and protein synthesis and degradation."" [GOC:go_curators, ISBN:0198547684]",11612,15193,10029,17847,0.6601066280523925,0.8636755080950741,query_1,['GO:0008150']
GO:BP,GO:0006793,phosphorus metabolic process,1.7694460668273984e-07,True,"""The chemical reactions and pathways involving the nonmetallic element phosphorus or compounds that contain phosphorus, usually in the form of a phosphate group (PO4)."" [GOC:ai]",3377,15193,2989,17847,0.19673533864279602,0.8851051228901392,query_1,['GO:0044237']
GO:MF,GO:0005488,binding,2.0451803169694764e-07,True,"""The selective, non-covalent, often stoichiometric, interaction of a molecule with one or more specific sites on another molecule."" [GOC:ceb, GOC:mah, ISBN:0198506732]",15910,15568,13780,18098,0.8851490236382322,0.8661219358893778,query_1,['GO:0003674']
GO:BP,GO:0051960,regulation of nervous system development,2.0958767021873957e-07,True,"""Any process that modulates the frequency, rate or extent of nervous system development, the origin and formation of nervous tissue."" [GOC:ai]",945,15193,867,17847,0.05706575396564207,0.9174603174603174,query_1,"['GO:2000026', 'GO:0007399']"
GO:CC,GO:0005773,vacuole,2.156792334051143e-07,True,"""A closed structure, found only in eukaryotic cells, that is completely surrounded by unit membrane and contains liquid material. Cells contain one or several vacuoles, that may have different functions from each other. Vacuoles have a diverse array of functions. They can act as a storage organelle for nutrients or waste products, as a degradative compartment, as a cost-effective way of increasing cell size, and as a homeostatic regulator controlling both turgor pressure and pH of the cytosol."" [GOC:mtg_sensu, ISBN:0198506732]",787,15989,723,18842,0.04521858777909813,0.9186785260482846,query_1,"['GO:0043231', 'GO:0044444']"
GO:BP,GO:0006810,transport,2.428372150139905e-07,True,"""The directed movement of substances (such as macromolecules, small molecules, ions) or cellular components (such as complexes and organelles) into, out of or within a cell, or between cells, or within a multicellular organism by means of some agent such as a transporter, pore or motor protein."" [GOC:dos, GOC:dph, GOC:jl, GOC:mah]",5296,15193,4642,17847,0.3055354439544527,0.8765105740181269,query_1,['GO:0051234']
GO:CC,GO:0045211,postsynaptic membrane,2.4906577856371904e-07,True,"""A specialized area of membrane facing the presynaptic membrane on the tip of the nerve ending and separated from it by a minute cleft (the synaptic cleft). Neurotransmitters cross the synaptic cleft and transmit the signal to the postsynaptic membrane."" [ISBN:0198506732]",334,15989,318,18842,0.019888673463005817,0.9520958083832335,query_1,"['GO:0097060', 'GO:0098794']"
GO:BP,GO:0120035,regulation of plasma membrane bounded cell projection organization,2.531553561220049e-07,True,"""Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of plasma membrane bounded cell projections."" [GOC:krc]",683,15193,634,17847,0.04172974396103469,0.9282576866764275,query_1,"['GO:0120036', 'GO:0031344']"
GO:CC,GO:0099572,postsynaptic specialization,2.72369952584756e-07,True,"""A network of proteins within and adjacent to the postsynaptic membrane. Its major components include neurotransmitter receptors and the proteins that spatially and functionally organize them such as anchoring and scaffolding molecules, signaling enzymes and cytoskeletal components."" [PMID:22046028]",365,15989,346,18842,0.02163987741572331,0.947945205479452,query_1,"['GO:0043226', 'GO:0044464', 'GO:0098794', 'GO:0044456']"
GO:CC,GO:0098984,neuron to neuron synapse,2.72369952584756e-07,True,"""A synapse in which pre and post-synaptic cells are neurons."" [GOC:dos]",365,15989,346,18842,0.02163987741572331,0.947945205479452,query_1,['GO:0045202']
GO:CC,GO:0005924,cell-substrate adherens junction,2.731554047288638e-07,True,"""An adherens junction which connects a cell to the extracellular matrix."" [GOC:hb]",406,15989,383,18842,0.023953968353242854,0.9433497536945813,query_1,"['GO:0005912', 'GO:0030055']"
GO:BP,GO:1903827,regulation of cellular protein localization,2.9375141542022135e-07,True,"""Any process that modulates the frequency, rate or extent of cellular protein localization. Cellular protein localization is any process in which a protein is transported to, and/or maintained in, a specific location and encompasses movement within the cell, from within the cell to the cell surface, or from one location to another at the surface of a cell."" [GO_REF:0000058, GOC:TermGenie, GOC:vw]",539,15193,505,17847,0.03323899164088725,0.9369202226345084,query_1,"['GO:0032880', 'GO:0034613', 'GO:0060341']"
GO:BP,GO:0006796,phosphate-containing compound metabolic process,3.059028866028517e-07,True,"""The chemical reactions and pathways involving the phosphate group, the anion or salt of any phosphoric acid."" [GOC:ai]",3351,15193,2965,17847,0.19515566379253604,0.8848105043270665,query_1,['GO:0006793']
GO:BP,GO:0051640,organelle localization,3.150810672246627e-07,True,"""Any process in which an organelle is transported to, and/or maintained in, a specific location."" [GOC:ai]",634,15193,590,17847,0.03883367340222471,0.9305993690851735,query_1,['GO:0051641']
GO:MF,GO:0019900,kinase binding,3.33320489990789e-07,True,"""Interacting selectively and non-covalently with a kinase, any enzyme that catalyzes the transfer of a phosphate group."" [GOC:jl]",733,15568,681,18098,0.043743576567317574,0.9290586630286494,query_1,['GO:0019899']
GO:CC,GO:0031224,intrinsic component of membrane,3.4460287809796255e-07,True,"""The component of a membrane consisting of the gene products having some covalently attached portion, for example part of a peptide sequence or some other covalently attached group such as a GPI anchor, which spans or is embedded in one or both leaflets of the membrane."" [GOC:mah]",5831,15989,5081,18842,0.3177809744199137,0.8713771222774824,query_1,['GO:0044425']
GO:BP,GO:0140352,export from cell,3.4754478533333483e-07,True,"""The directed movement of some substance from a cell, into the extracellular region. This may occur via transport across the plasma membrane or via exocytosis."" [GOC:pg]",1595,15193,1438,17847,0.09464885144474429,0.9015673981191222,query_1,"['GO:0009987', 'GO:0006810']"
GO:CC,GO:0005925,focal adhesion,3.792774650116799e-07,True,"""Small region on the surface of a cell that anchors the cell to the extracellular matrix and that forms a point of termination of actin filaments."" [ISBN:0124325653, ISBN:0815316208]",403,15989,380,18842,0.02376633935830884,0.9429280397022333,query_1,['GO:0005924']
GO:BP,GO:0055085,transmembrane transport,3.9703024701179583e-07,True,"""The process in which a solute is transported across a lipid bilayer, from one side of a membrane to the other."" [GOC:dph, GOC:jid]",1625,15193,1464,17847,0.09636016586585927,0.9009230769230769,query_1,['GO:0006810']
GO:BP,GO:0022607,cellular component assembly,4.2482177185602323e-07,True,"""The aggregation, arrangement and bonding together of a cellular component."" [GOC:isa_complete]",3017,15193,2675,17847,0.17606792601856117,0.8866423599602253,query_1,"['GO:0016043', 'GO:0044085']"
GO:MF,GO:0005215,transporter activity,4.5188642699443046e-07,True,"""Enables the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells."" [GOC:ai, GOC:dgf]",1215,15568,1110,18098,0.07130010277492292,0.9135802469135802,query_1,['GO:0003674']
GO:BP,GO:0007409,axonogenesis,4.7012858646771226e-07,True,"""De novo generation of a long process of a neuron, including the terminal branched region. Refers to the morphogenesis or creation of shape or form of the developing axon, which carries efferent (outgoing) action potentials from the cell body towards target cells."" [GOC:dph, GOC:jid, GOC:pg, GOC:pr, ISBN:0198506732]",485,15193,456,17847,0.030013822154939775,0.9402061855670103,query_1,"['GO:0048667', 'GO:0048812', 'GO:0061564']"
GO:BP,GO:0035556,intracellular signal transduction,4.738242907429951e-07,True,"""The process in which a signal is passed on to downstream components within the cell, which become activated themselves to further propagate the signal and finally trigger a change in the function or state of the cell."" [GOC:bf, GOC:jl, GOC:signaling, ISBN:3527303782]",2880,15193,2556,17847,0.16823537155268875,0.8875,query_1,['GO:0007165']
GO:CC,GO:0005815,microtubule organizing center,4.967664547995502e-07,True,"""An intracellular structure that can catalyze gamma-tubulin-dependent microtubule nucleation and that can anchor microtubules by interacting with their minus ends, plus ends or sides."" [GOC:vw, http://en.wikipedia.org/wiki/Microtubule_organizing_center, ISBN:0815316194, PMID:17072892, PMID:17245416]",751,15989,690,18842,0.04315466883482394,0.918774966711052,query_1,"['GO:0015630', 'GO:0044430']"
GO:BP,GO:0065009,regulation of molecular function,5.189740310628461e-07,True,"""Any process that modulates the frequency, rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding."" [GOC:isa_complete]",3013,15193,2671,17847,0.17580464687685118,0.886491868569532,query_1,['GO:0065007']
GO:BP,GO:0006629,lipid metabolic process,5.922632403230027e-07,True,"""The chemical reactions and pathways involving lipids, compounds soluble in an organic solvent but not, or sparingly, in an aqueous solvent. Includes fatty acids; neutral fats, other fatty-acid esters, and soaps; long-chain (fatty) alcohols and waxes; sphingoids and other long-chain bases; glycolipids, phospholipids and sphingolipids; and carotenes, polyprenols, sterols, terpenes and other isoprenoids."" [GOC:ma]",1409,15193,1274,17847,0.08385440663463437,0.9041873669268985,query_1,"['GO:0044238', 'GO:0071704']"
GO:CC,GO:0030141,secretory granule,5.929087259479508e-07,True,"""A small subcellular vesicle, surrounded by a membrane, that is formed from the Golgi apparatus and contains a highly concentrated protein destined for secretion. Secretory granules move towards the periphery of the cell and upon stimulation, their membranes fuse with the cell membrane, and their protein load is exteriorized. Processing of the contained protein may take place in secretory granules."" [GOC:mah, ISBN:0198506732]",835,15989,764,18842,0.04778285070986303,0.9149700598802395,query_1,"['GO:0099503', 'GO:0012505']"
GO:BP,GO:0001701,in utero embryonic development,6.448844704031693e-07,True,"""The process whose specific outcome is the progression of the embryo in the uterus over time, from formation of the zygote in the oviduct, to birth. An example of this process is found in Mus musculus."" [GOC:go_curators, GOC:mtg_sensu]",379,15193,360,17847,0.023695122753899824,0.9498680738786279,query_1,['GO:0043009']
GO:MF,GO:0042802,identical protein binding,6.839350804496469e-07,True,"""Interacting selectively and non-covalently with an identical protein or proteins."" [GOC:jl]",1758,15568,1589,18098,0.10206834532374101,0.90386803185438,query_1,['GO:0005515']
GO:BP,GO:0051254,positive regulation of RNA metabolic process,7.646409966209775e-07,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving RNA."" [GOC:ai]",1726,15193,1551,17847,0.10208648719805173,0.8986095017381228,query_1,"['GO:0016070', 'GO:0051252', 'GO:0045935', 'GO:0010604']"
GO:BP,GO:0032879,regulation of localization,7.65784384536849e-07,True,"""Any process that modulates the frequency, rate or extent of any process in which a cell, a substance, or a cellular entity is transported to, or maintained in, a specific location."" [GOC:mah]",2893,15193,2566,17847,0.16889356940696373,0.8869685447632216,query_1,"['GO:0051179', 'GO:0050789']"
GO:BP,GO:0043062,extracellular structure organization,8.327854666271081e-07,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of structures in the space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane, and also covers the host cell environment outside an intracellular parasite."" [GOC:ai, GOC:dph, GOC:jl, GOC:mah]",429,15193,405,17847,0.0266570130981373,0.9440559440559441,query_1,['GO:0016043']
GO:BP,GO:0032940,secretion by cell,8.456371262463499e-07,True,"""The controlled release of a substance by a cell."" [GOC:mah]",1549,15193,1396,17847,0.09188442045678931,0.9012265978050356,query_1,"['GO:0140352', 'GO:0046903']"
GO:BP,GO:0031323,regulation of cellular metabolic process,8.850465575211002e-07,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways by which individual cells transform chemical substances."" [GOC:mah]",6285,15193,5486,17847,0.3610873428552623,0.8728719172633254,query_1,"['GO:0050794', 'GO:0019222', 'GO:0044237']"
GO:BP,GO:0010557,positive regulation of macromolecule biosynthetic process,9.187023617788675e-07,True,"""Any process that increases the rate, frequency or extent of the chemical reactions and pathways resulting in the formation of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",1904,15193,1706,17847,0.11228855393931415,0.8960084033613446,query_1,"['GO:0009891', 'GO:0010604', 'GO:0010556', 'GO:0009059']"
GO:BP,GO:0030198,extracellular matrix organization,1.0133432926492141e-06,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of an extracellular matrix."" [GOC:mah]",375,15193,356,17847,0.023431843612189824,0.9493333333333334,query_1,['GO:0043062']
GO:BP,GO:0042886,amide transport,1.047861799328478e-06,True,"""The directed movement of an amide, any compound containing one, two, or three acyl groups attached to a nitrogen atom, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:jl, ISBN:0198506732]",2158,15193,1927,17847,0.12683472651879155,0.8929564411492122,query_1,['GO:0071705']
